code_facture,code_client,date_commande,ref_commercial,societe,mois,annee,annee_mois,jour_semaine,trimestre
V24-FAC+08298,CLT009160,2024-11-14,IS,LSAT,11,2024,2024-11,3,4
V24-FAC+08299,CLT110935,2024-11-14,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08300,CLT111330,2024-11-14,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08301,CLT112789,2024-11-14,OJ,LSAT,11,2024,2024-11,3,4
V24-FAC+08302,CLT112789,2024-11-14,OJ,LSAT,11,2024,2024-11,3,4
V24-FAC+08303,CLT099558,2024-11-14,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08304,CLT099558,2024-11-14,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08305,CLT099558,2024-11-14,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08306,CLT101737,2024-11-14,FJR,LSAT,11,2024,2024-11,3,4
V24-FAC+08307,CLT112538,2024-11-14,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08308,CLT112700,2024-11-14,AF,LSAT,11,2024,2024-11,3,4
V24-FAC+08309,CLT110235,2024-11-14,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08310,CLT111003,2024-11-14,BY,LSAT,11,2024,2024-11,3,4
V24-FAC+08311,CLT112652,2024-11-14,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08312,CLT098629,2024-11-14,SE,LSAT,11,2024,2024-11,3,4
V24-FAC+08313,CLT068613,2024-11-14,IBD,LSAT,11,2024,2024-11,3,4
V24-FAC+08314,CLT099558,2024-11-14,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08315,CLT100296,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08316,CLT106142,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08317,CLT112673,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08318,CLT106221,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08319,CLT107460,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08320,CLT107590,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08321,CLT064884,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08322,CLT110481,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08323,CLT112162,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08324,CLT110481,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08325,CLT109691,2024-11-14,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08326,CLT112673,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08327,CLT112162,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08328,CLT106221,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08329,CLT108101,2024-11-14,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08330,CLT106115,2024-11-15,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08331,CLT101737,2024-11-15,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08332,CLT110935,2024-11-15,ASO,LSAT,11,2024,2024-11,4,4
V24-FAC+08333,CLT112688,2024-11-15,ASO,LSAT,11,2024,2024-11,4,4
V24-FAC+08334,CLT112688,2024-11-15,ASO,LSAT,11,2024,2024-11,4,4
V24-FAC+08335,CLT110824,2024-11-15,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08336,CLT105703,2024-11-15,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08337,CLT110824,2024-11-15,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08338,CLT107942,2024-11-15,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08339,CLT091331,2024-11-15,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08340,CLT108826,2024-11-15,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08341,CLT109629,2024-11-15,IS,LSAT,11,2024,2024-11,4,4
V24-FAC+08342,CLT009160,2024-11-15,IS,LSAT,11,2024,2024-11,4,4
V24-FAC+08343,CLT111293,2024-11-15,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08344,CLT098308,2024-11-15,LSAT,LSAT,11,2024,2024-11,4,4
V24-FAC+08345,CLT109532,2024-11-15,ML,LSAT,11,2024,2024-11,4,4
V24-FAC+08346,CLT102268,2024-11-15,IS,LSAT,11,2024,2024-11,4,4
V24-FAC+08347,CLT100767,2024-11-15,HZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08348,CLT100767,2024-11-15,HZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08349,CLT109046,2024-11-15,LSAT,LSAT,11,2024,2024-11,4,4
V24-FAC+08350,CLT100521,2024-11-15,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08351,CLT095704,2024-11-15,ML,LSAT,11,2024,2024-11,4,4
V24-FAC+08352,CLT100521,2024-11-15,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08353,CLT105981,2024-11-15,ML,LSAT,11,2024,2024-11,4,4
V24-FAC+08354,CLT090241,2024-11-15,ML,LSAT,11,2024,2024-11,4,4
V24-FAC+08355,CLT090241,2024-11-15,ML,LSAT,11,2024,2024-11,4,4
V24-FAC+08356,CLT070730,2024-11-15,LSAT,LSAT,11,2024,2024-11,4,4
V24-FAC+08357,CLT070730,2024-11-15,LSAT,LSAT,11,2024,2024-11,4,4
V24-FAC+08358,CLT070730,2024-11-15,LSAT,LSAT,11,2024,2024-11,4,4
V24-FAC+08359,CLT071425,2024-11-15,LSAT,LSAT,11,2024,2024-11,4,4
V24-FAC+08360,CLT107300,2024-11-15,MH,LSAT,11,2024,2024-11,4,4
V24-FAC+08361,CLT107901,2024-11-15,ML,LSAT,11,2024,2024-11,4,4
V24-FAC+08362,CLT099746,2024-11-15,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08363,CLT099746,2024-11-15,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08364,CLT109553,2024-11-15,LSAT,LSAT,11,2024,2024-11,4,4
V24-FAC+08365,CLT109553,2024-11-15,LSAT,LSAT,11,2024,2024-11,4,4
V24-FAC+08366,CLT068613,2024-11-15,IBD,LSAT,11,2024,2024-11,4,4
V24-FAC+08367,CLT106076,2024-11-15,IS,LSAT,11,2024,2024-11,4,4
V24-FAC+08368,CLT112700,2024-11-17,AF,LSAT,11,2024,2024-11,6,4
V24-FAC+08369,CLT064655,2024-11-18,LSAT,LSAT,11,2024,2024-11,0,4
V24-FAC+08370,CLT112857,2024-11-18,ASO,LSAT,11,2024,2024-11,0,4
V24-FAC+08371,CLT108048,2024-11-18,BY,LSAT,11,2024,2024-11,0,4
V24-FAC+08372,CLT107812,2024-11-18,BY,LSAT,11,2024,2024-11,0,4
V24-FAC+08373,CLT107812,2024-11-18,BY,LSAT,11,2024,2024-11,0,4
V24-FAC+08374,CLT107812,2024-11-18,BY,LSAT,11,2024,2024-11,0,4
V24-FAC+08375,CLT103725,2024-11-18,MH,LSAT,11,2024,2024-11,0,4
V24-FAC+08376,CLT091206,2024-11-18,ML,LSAT,11,2024,2024-11,0,4
V24-FAC+08377,CLT091206,2024-11-18,ML,LSAT,11,2024,2024-11,0,4
V24-FAC+08378,CLT112413,2024-11-18,ASO,LSAT,11,2024,2024-11,0,4
V24-FAC+08379,CLT112413,2024-11-18,ASO,LSAT,11,2024,2024-11,0,4
V24-FAC+08380,CLT112832,2024-11-18,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08381,CLT112538,2024-11-18,ASO,LSAT,11,2024,2024-11,0,4
V24-FAC+08382,CLT112471,2024-11-18,ASO,LSAT,11,2024,2024-11,0,4
V24-FAC+08383,CLT112365,2024-11-18,ASO,LSAT,11,2024,2024-11,0,4
V24-FAC+08384,CLT100216,2024-11-18,MCH,LSAT,11,2024,2024-11,0,4
V24-FAC+08385,CLT099330,2024-11-18,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08386,CLT112832,2024-11-18,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08387,CLT095444,2024-11-18,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08388,CLT112011,2024-11-18,FJR,LSAT,11,2024,2024-11,0,4
V24-FAC+08389,CLT109629,2024-11-18,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08390,CLT091206,2024-11-18,ML,LSAT,11,2024,2024-11,0,4
V24-FAC+08391,CLT101202,2024-11-18,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08392,CLT109396,2024-11-18,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08393,CLT103881,2024-11-18,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08394,CLT100767,2024-11-18,HZ,LSAT,11,2024,2024-11,0,4
V24-FAC+08395,CLT108070,2024-11-18,BY,LSAT,11,2024,2024-11,0,4
V24-FAC+08396,CLT108070,2024-11-18,BY,LSAT,11,2024,2024-11,0,4
V24-FAC+08397,CLT107858,2024-11-18,BY,LSAT,11,2024,2024-11,0,4
V24-FAC+08398,CLT112804,2024-11-18,HAE,LSAT,11,2024,2024-11,0,4
V24-FAC+08399,CLT110804,2024-11-18,FJR,LSAT,11,2024,2024-11,0,4
V24-FAC+08400,CLT106861,2024-11-18,ME,LSAT,11,2024,2024-11,0,4
V24-FAC+08401,CLT064884,2024-11-18,ME,LSAT,11,2024,2024-11,0,4
V24-FAC+08402,CLT064884,2024-11-18,ME,LSAT,11,2024,2024-11,0,4
V24-FAC+08403,CLT106861,2024-11-18,ME,LSAT,11,2024,2024-11,0,4
V24-FAC+08404,CLT064884,2024-11-18,ME,LSAT,11,2024,2024-11,0,4
V24-FAC+08405,CLT064884,2024-11-18,ME,LSAT,11,2024,2024-11,0,4
V24-FAC+08406,CLT098058,2024-11-18,ME,LSAT,11,2024,2024-11,0,4
V24-FAC+08407,CLT108280,2024-11-18,ME,LSAT,11,2024,2024-11,0,4
V24-FAC+08408,CLT100296,2024-11-18,ME,LSAT,11,2024,2024-11,0,4
V24-FAC+08409,CLT101092,2024-11-19,AF,LSAT,11,2024,2024-11,1,4
V24-FAC+08410,CLT112921,2024-11-19,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08411,CLT112363,2024-11-19,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08412,CLT108826,2024-11-19,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08413,CLT100521,2024-11-19,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08414,CLT108307,2024-11-19,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08415,CLT079214,2024-11-19,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08416,CLT108307,2024-11-19,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08417,CLT102268,2024-11-19,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08418,CLT112242,2024-11-19,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08419,CLT094905,2024-11-19,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08420,CLT111672,2024-11-19,ASO,LSAT,11,2024,2024-11,1,4
V24-FAC+08421,CLT112011,2024-11-19,FJR,LSAT,11,2024,2024-11,1,4
V24-FAC+08422,CLT106578,2024-11-19,FJR,LSAT,11,2024,2024-11,1,4
V24-FAC+08423,CLT110235,2024-11-19,ASO,LSAT,11,2024,2024-11,1,4
V24-FAC+08424,CLT057465,2024-11-19,FJR,LSAT,11,2024,2024-11,1,4
V24-FAC+08425,CLT110314,2024-11-19,ASO,LSAT,11,2024,2024-11,1,4
V24-FAC+08426,CLT057465,2024-11-19,FJR,LSAT,11,2024,2024-11,1,4
V24-FAC+08427,CLT108913,2024-11-19,LSAT,LSAT,11,2024,2024-11,1,4
V24-FAC+08428,CLT106195,2024-11-19,FJR,LSAT,11,2024,2024-11,1,4
V24-FAC+08429,CLT110314,2024-11-19,ASO,LSAT,11,2024,2024-11,1,4
V24-FAC+08430,CLT109532,2024-11-19,ML,LSAT,11,2024,2024-11,1,4
V24-FAC+08431,CLT071425,2024-11-19,LSAT,LSAT,11,2024,2024-11,1,4
V24-FAC+08432,CLT103881,2024-11-19,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08433,CLT112279,2024-11-19,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08434,CLT102268,2024-11-19,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08435,CLT103881,2024-11-19,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08436,CLT097966,2024-11-19,ML,LSAT,11,2024,2024-11,1,4
V24-FAC+08437,CLT103431,2024-11-19,FJR,LSAT,11,2024,2024-11,1,4
V24-FAC+08438,CLT057465,2024-11-19,FJR,LSAT,11,2024,2024-11,1,4
V24-FAC+08439,CLT107899,2024-11-19,BY,LSAT,11,2024,2024-11,1,4
V24-FAC+08440,CLT111383,2024-11-19,BY,LSAT,11,2024,2024-11,1,4
V24-FAC+08441,CLT106469,2024-11-19,SE,LSAT,11,2024,2024-11,1,4
V24-FAC+08442,CLT110578,2024-11-19,BY,LSAT,11,2024,2024-11,1,4
V24-FAC+08443,CLT107811,2024-11-19,BY,LSAT,11,2024,2024-11,1,4
V24-FAC+08444,CLT057465,2024-11-19,FJR,LSAT,11,2024,2024-11,1,4
V24-FAC+08445,CLT107811,2024-11-19,BY,LSAT,11,2024,2024-11,1,4
V24-FAC+08446,CLT104004,2024-11-19,AF,LSAT,11,2024,2024-11,1,4
V24-FAC+08447,CLT068613,2024-11-19,IBD,LSAT,11,2024,2024-11,1,4
V24-FAC+08448,CLT068613,2024-11-19,IBD,LSAT,11,2024,2024-11,1,4
V24-FAC+08449,CLT011090,2024-11-19,AF,LSAT,11,2024,2024-11,1,4
V24-FAC+08450,CLT112934,2024-11-20,ASO,LSAT,11,2024,2024-11,2,4
V24-FAC+08451,CLT056687,2024-11-20,LSAT,LSAT,11,2024,2024-11,2,4
V24-FAC+08452,CLT056687,2024-11-20,LSAT,LSAT,11,2024,2024-11,2,4
V24-FAC+08453,CLT104508,2024-11-20,IS,LSAT,11,2024,2024-11,2,4
V24-FAC+08454,CLT107766,2024-11-20,IS,LSAT,11,2024,2024-11,2,4
V24-FAC+08455,CLT112894,2024-11-20,ML,LSAT,11,2024,2024-11,2,4
V24-FAC+08456,CLT112914,2024-11-20,YM,LSAT,11,2024,2024-11,2,4
V24-FAC+08457,CLT112914,2024-11-20,YM,LSAT,11,2024,2024-11,2,4
V24-FAC+08458,CLT057723,2024-11-20,MCH,LSAT,11,2024,2024-11,2,4
V24-FAC+08459,CLT057723,2024-11-20,MCH,LSAT,11,2024,2024-11,2,4
V24-FAC+08460,CLT091206,2024-11-20,ML,LSAT,11,2024,2024-11,2,4
V24-FAC+08461,CLT057723,2024-11-20,MCH,LSAT,11,2024,2024-11,2,4
V24-FAC+08462,CLT023447,2024-11-20,FJR,LSAT,11,2024,2024-11,2,4
V24-FAC+08463,CLT106143,2024-11-20,FJR,LSAT,11,2024,2024-11,2,4
V24-FAC+08464,CLT111246,2024-11-20,IS,LSAT,11,2024,2024-11,2,4
V24-FAC+08465,CLT111246,2024-11-20,IS,LSAT,11,2024,2024-11,2,4
V24-FAC+08466,CLT111246,2024-11-20,IS,LSAT,11,2024,2024-11,2,4
V24-FAC+08467,CLT023447,2024-11-20,FJR,LSAT,11,2024,2024-11,2,4
V24-FAC+08468,CLT103082,2024-11-20,ML,LSAT,11,2024,2024-11,2,4
V24-FAC+08469,CLT110314,2024-11-20,ASO,LSAT,11,2024,2024-11,2,4
V24-FAC+08470,CLT019390,2024-11-20,FJR,LSAT,11,2024,2024-11,2,4
V24-FAC+08471,CLT110314,2024-11-20,ASO,LSAT,11,2024,2024-11,2,4
V24-FAC+08473,CLT111146,2024-11-20,MH,LSAT,11,2024,2024-11,2,4
V24-FAC+08474,CLT097641,2024-11-21,BY,LSAT,11,2024,2024-11,3,4
V24-FAC+08475,CLT097641,2024-11-21,BY,LSAT,11,2024,2024-11,3,4
V24-FAC+08476,CLT099592,2024-11-21,BY,LSAT,11,2024,2024-11,3,4
V24-FAC+08477,CLT110685,2024-11-21,LSAT,LSAT,11,2024,2024-11,3,4
V24-FAC+08478,CLT032534,2024-11-21,LSAT,LSAT,11,2024,2024-11,3,4
V24-FAC+08479,CLT112413,2024-11-21,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08480,CLT112227,2024-11-21,FB,LSAT,11,2024,2024-11,3,4
V24-FAC+08481,CLT112285,2024-11-21,AF,LSAT,11,2024,2024-11,3,4
V24-FAC+08482,CLT019390,2024-11-21,FJR,LSAT,11,2024,2024-11,3,4
V24-FAC+08483,CLT111021,2024-11-21,AF,LSAT,11,2024,2024-11,3,4
V24-FAC+08484,CLT112877,2024-11-21,IS,LSAT,11,2024,2024-11,3,4
V24-FAC+08485,CLT105980,2024-11-21,IS,LSAT,11,2024,2024-11,3,4
V24-FAC+08486,CLT112877,2024-11-21,IS,LSAT,11,2024,2024-11,3,4
V24-FAC+08487,CLT110235,2024-11-21,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08488,CLT101092,2024-11-21,AF,LSAT,11,2024,2024-11,3,4
V24-FAC+08489,CLT112413,2024-11-21,ASO,LSAT,11,2024,2024-11,3,4
V24-FAC+08490,CLT106115,2024-11-21,FJR,LSAT,11,2024,2024-11,3,4
V24-FAC+08491,CLT109629,2024-11-21,IS,LSAT,11,2024,2024-11,3,4
V24-FAC+08492,CLT106148,2024-11-21,CZ,LSAT,11,2024,2024-11,3,4
V24-FAC+08493,CLT030502,2024-11-21,CZ,LSAT,11,2024,2024-11,3,4
V24-FAC+08494,CLT030502,2024-11-21,CZ,LSAT,11,2024,2024-11,3,4
V24-FAC+08495,CLT101926,2024-11-21,AF,LSAT,11,2024,2024-11,3,4
V24-FAC+08496,CLT106148,2024-11-21,CZ,LSAT,11,2024,2024-11,3,4
V24-FAC+08497,CLT106563,2024-11-21,MH,LSAT,11,2024,2024-11,3,4
V24-FAC+08498,CLT012878,2024-11-21,IBD,LSAT,11,2024,2024-11,3,4
V24-FAC+08499,CLT098330,2024-11-21,AF,LSAT,11,2024,2024-11,3,4
V24-FAC+08500,CLT111011,2024-11-21,BY,LSAT,11,2024,2024-11,3,4
V24-FAC+08501,CLT111011,2024-11-21,BY,LSAT,11,2024,2024-11,3,4
V24-FAC+08502,CLT107858,2024-11-21,BY,LSAT,11,2024,2024-11,3,4
V24-FAC+08503,CLT091206,2024-11-21,ML,LSAT,11,2024,2024-11,3,4
V24-FAC+08504,CLT106022,2024-11-21,ML,LSAT,11,2024,2024-11,3,4
V24-FAC+08505,CLT106195,2024-11-21,FJR,LSAT,11,2024,2024-11,3,4
V24-FAC+08506,CLT106044,2024-11-21,FJR,LSAT,11,2024,2024-11,3,4
V24-FAC+08507,CLT101092,2024-11-21,AF,LSAT,11,2024,2024-11,3,4
V24-FAC+08508,CLT109753,2024-11-21,MH,LSAT,11,2024,2024-11,3,4
V24-FAC+08509,CLT110685,2024-11-21,LSAT,LSAT,11,2024,2024-11,3,4
V24-FAC+08510,CLT110685,2024-11-21,LSAT,LSAT,11,2024,2024-11,3,4
V24-FAC+08511,CLT011712,2024-11-21,ML,LSAT,11,2024,2024-11,3,4
V24-FAC+08512,CLT111615,2024-11-21,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08513,CLT106986,2024-11-21,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08514,CLT106986,2024-11-21,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08515,CLT080892,2024-11-21,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08516,CLT111615,2024-11-21,ME,LSAT,11,2024,2024-11,3,4
V24-FAC+08517,CLT070730,2024-11-21,LSAT,LSAT,11,2024,2024-11,3,4
V24-FAC+08518,CLT070730,2024-11-21,LSAT,LSAT,11,2024,2024-11,3,4
V24-FAC+08519,CLT045688,2024-11-21,IBD,LSAT,11,2024,2024-11,3,4
V24-FAC+08520,CLT045688,2024-11-21,IBD,LSAT,11,2024,2024-11,3,4
V24-FAC+08521,CLT012878,2024-11-21,IBD,LSAT,11,2024,2024-11,3,4
V24-FAC+08522,CLT012878,2024-11-21,IBD,LSAT,11,2024,2024-11,3,4
V24-FAC+08523,CLT068613,2024-11-21,IBD,LSAT,11,2024,2024-11,3,4
V24-FAC+08524,CLT011029,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08525,CLT110804,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08526,CLT078992,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08527,CLT078992,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08528,CLT078992,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08529,CLT100838,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08530,CLT111672,2024-11-22,ASO,LSAT,11,2024,2024-11,4,4
V24-FAC+08531,CLT106076,2024-11-22,IS,LSAT,11,2024,2024-11,4,4
V24-FAC+08532,CLT111378,2024-11-22,ME,LSAT,11,2024,2024-11,4,4
V24-FAC+08533,CLT107846,2024-11-22,ME,LSAT,11,2024,2024-11,4,4
V24-FAC+08534,CLT106366,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08535,CLT106366,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08536,CLT104508,2024-11-22,IS,LSAT,11,2024,2024-11,4,4
V24-FAC+08537,CLT112368,2024-11-22,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08538,CLT108615,2024-11-22,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08539,CLT106150,2024-11-22,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08540,CLT112940,2024-11-22,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08541,CLT112940,2024-11-22,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08542,CLT027007,2024-11-22,IS,LSAT,11,2024,2024-11,4,4
V24-FAC+08543,CLT106366,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08544,CLT102268,2024-11-22,IS,LSAT,11,2024,2024-11,4,4
V24-FAC+08545,CLT100521,2024-11-22,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08546,CLT112101,2024-11-22,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08547,CLT112101,2024-11-22,CZ,LSAT,11,2024,2024-11,4,4
V24-FAC+08549,CLT110970,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08550,CLT090241,2024-11-22,ML,LSAT,11,2024,2024-11,4,4
V24-FAC+08551,CLT099746,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08552,CLT106578,2024-11-22,FJR,LSAT,11,2024,2024-11,4,4
V24-FAC+08553,CLT109553,2024-11-22,LSAT,LSAT,11,2024,2024-11,4,4
V24-FAC+08554,CLT090241,2024-11-22,ML,LSAT,11,2024,2024-11,4,4
V24-FAC+08555,CLT099325,2024-11-22,MH,LSAT,11,2024,2024-11,4,4
V24-FAC+08556,CLT099325,2024-11-22,MH,LSAT,11,2024,2024-11,4,4
V24-FAC+08559,CLT108243,2024-11-22,MH,LSAT,11,2024,2024-11,4,4
V24-FAC+08560,CLT012878,2024-11-22,IBD,LSAT,11,2024,2024-11,4,4
V24-FAC+08561,CLT109691,2024-11-22,ASO,LSAT,11,2024,2024-11,4,4
V24-FAC+08562,CLT106143,2024-11-25,FJR,LSAT,11,2024,2024-11,0,4
V24-FAC+08563,CLT106143,2024-11-25,FJR,LSAT,11,2024,2024-11,0,4
V24-FAC+08564,CLT034272,2024-11-25,MH,LSAT,11,2024,2024-11,0,4
V24-FAC+08565,CLT105736,2024-11-25,CZ,LSAT,11,2024,2024-11,0,4
V24-FAC+08566,CLT106250,2024-11-25,CZ,LSAT,11,2024,2024-11,0,4
V24-FAC+08567,CLT108307,2024-11-25,CZ,LSAT,11,2024,2024-11,0,4
V24-FAC+08568,CLT110935,2024-11-25,ASO,LSAT,11,2024,2024-11,0,4
V24-FAC+08569,CLT101239,2024-11-25,ML,LSAT,11,2024,2024-11,0,4
V24-FAC+08570,CLT112477,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08571,CLT112477,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08572,CLT107766,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08573,CLT112615,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08574,CLT102268,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08575,CLT108832,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08576,CLT107466,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08577,CLT105980,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08578,CLT108832,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08579,CLT112804,2024-11-25,HAE,LSAT,11,2024,2024-11,0,4
V24-FAC+08580,CLT108832,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08581,CLT034272,2024-11-25,MH,LSAT,11,2024,2024-11,0,4
V24-FAC+08582,CLT106195,2024-11-25,FJR,LSAT,11,2024,2024-11,0,4
V24-FAC+08583,CLT107978,2024-11-25,CZ,LSAT,11,2024,2024-11,0,4
V24-FAC+08584,CLT112877,2024-11-25,IS,LSAT,11,2024,2024-11,0,4
V24-FAC+08585,CLT108987,2024-11-25,FJR,LSAT,11,2024,2024-11,0,4
V24-FAC+08586,CLT108987,2024-11-25,FJR,LSAT,11,2024,2024-11,0,4
V24-FAC+08587,CLT108987,2024-11-25,FJR,LSAT,11,2024,2024-11,0,4
V24-FAC+08588,CLT112011,2024-11-25,FJR,LSAT,11,2024,2024-11,0,4
V24-FAC+08589,CLT112011,2024-11-25,FJR,LSAT,11,2024,2024-11,0,4
V24-FAC+08590,CLT098037,2024-11-25,LSAT,LSAT,11,2024,2024-11,0,4
V24-FAC+08591,CLT071425,2024-11-25,LSAT,LSAT,11,2024,2024-11,0,4
V24-FAC+08592,CLT099780,2024-11-26,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08593,CLT112921,2024-11-26,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08594,CLT108826,2024-11-26,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08595,CLT110824,2024-11-26,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08596,CLT083831,2024-11-26,FJR,LSAT,11,2024,2024-11,1,4
V24-FAC+08597,CLT106251,2024-11-26,CZ,LSAT,11,2024,2024-11,1,4
V24-FAC+08598,CLT112915,2024-11-26,LSAT,LSAT,11,2024,2024-11,1,4
V24-FAC+08599,CLT111672,2024-11-26,ASO,LSAT,11,2024,2024-11,1,4
V24-FAC+08600,CLT047390,2024-11-26,HAE,LSAT,11,2024,2024-11,1,4
V24-FAC+08601,CLT047390,2024-11-26,HAE,LSAT,11,2024,2024-11,1,4
V24-FAC+08602,CLT104120,2024-11-26,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08603,CLT106578,2024-11-26,FJR,LSAT,11,2024,2024-11,1,4
V24-FAC+08604,CLT108832,2024-11-26,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08605,CLT095444,2024-11-26,IS,LSAT,11,2024,2024-11,1,4
V24-FAC+08606,CLT103881,2024-11-26,IS,LSAT,11,2024,2024-11,1,4
